date,open,high,low,close,volume
2023-12-26,405.0,411.0,398.8,406.25,247073
2023-12-27,406.9,423.15,406.25,413.9,458519
2023-12-28,414.0,414.9,402.5,404.1,217860
2023-12-29,407.45,411.5,400.0,409.2,190394
2024-01-01,412.0,412.5,402.55,403.85,163037
2024-01-02,404.0,406.15,395.95,399.4,204156
2024-01-03,401.0,403.3,394.35,400.8,178537
2024-01-04,402.0,409.55,402.0,407.95,209462
2024-01-05,411.0,418.0,408.8,414.15,355939
2024-01-08,410.0,419.95,408.8,411.65,267183
2024-01-09,415.45,422.7,405.35,409.1,364412
2024-01-10,414.05,438.7,411.75,436.9,1133364
2024-01-11,440.15,445.05,431.05,435.25,545368
2024-01-12,435.5,449.0,431.05,435.95,457386
2024-01-15,440.0,441.25,426.0,433.0,272385
2024-01-16,433.0,435.7,427.55,430.6,236426
2024-01-17,424.5,431.0,419.55,426.5,298854
2024-01-18,426.5,435.0,411.2,431.8,318527
2024-01-19,434.0,440.8,431.9,435.6,345118
2024-01-20,439.0,439.0,427.45,430.5,208411
2024-01-23,439.9,457.0,410.9,424.6,1091071
2024-01-24,425.05,438.0,418.8,435.25,302615
2024-01-25,435.4,470.2,435.35,464.1,1130285
2024-01-29,468.0,495.0,468.0,471.8,1097425
2024-01-30,477.8,477.8,465.1,470.15,336667
2024-01-31,470.95,479.95,463.2,472.0,357368
2024-02-01,471.0,477.95,461.1,472.15,283114
2024-02-02,476.0,488.0,453.3,462.85,353090
2024-02-05,460.9,478.6,454.05,475.3,504175
2024-02-06,479.1,522.0,475.7,516.85,1593756
2024-02-07,523.0,547.7,516.0,534.95,1376715
2024-02-08,535.0,559.7,535.0,551.9,856620
2024-02-09,620.0,642.65,577.5,594.8,2906835
2024-02-12,597.9,597.9,555.2,562.35,833345
2024-02-13,560.35,568.0,540.05,552.3,350803
2024-02-14,548.0,567.0,525.1,557.0,518666
2024-02-15,566.5,589.0,565.0,578.3,271128
2024-02-16,580.0,580.0,552.6,558.5,193670
2024-02-19,568.0,571.25,545.7,563.85,105980
2024-02-20,566.9,566.9,536.6,548.45,243798
2024-02-21,548.65,565.0,548.45,555.65,159829
2024-02-22,560.0,567.8,540.1,560.85,112396
2024-02-23,564.8,588.0,559.25,571.85,135882
2024-02-26,575.0,590.0,570.4,582.25,132315
2024-02-27,589.0,595.0,576.05,589.05,120679
2024-02-28,590.0,618.5,577.0,616.1,286460
2024-02-29,616.1,642.0,585.3,637.2,288526
2024-03-01,645.0,650.0,611.0,622.75,122442
2024-03-02,622.75,639.95,613.6,629.0,14998
2024-03-04,649.0,660.45,629.05,659.6,208310
2024-03-05,675.0,692.55,660.1,692.55,263771
2024-03-06,692.55,724.5,667.5,705.5,270857
2024-03-07,725.0,725.0,690.0,705.95,118250
2024-03-11,719.0,730.0,672.0,678.2,122834
2024-03-12,680.0,680.0,644.3,646.85,214890
2024-03-13,632.0,641.9,614.5,614.5,97427
2024-03-14,583.8,641.15,583.8,630.0,297564
2024-03-15,639.0,639.0,598.5,618.8,86093
2024-03-18,621.0,624.95,590.0,600.75,83792
2024-03-19,600.75,612.9,571.0,583.6,77622
2024-03-20,609.0,609.0,568.0,589.85,72042
2024-03-21,590.0,619.3,590.0,619.25,103080
2024-03-22,634.0,650.2,622.0,650.2,83046
2024-03-26,665.0,682.7,663.25,682.7,205489
2024-03-27,716.8,716.8,716.8,716.8,155844
2024-03-28,752.0,752.0,715.0,741.05,365800
2024-04-01,774.0,778.1,765.0,778.1,150634
2024-04-02,817.0,817.0,790.5,817.0,397238
2024-04-03,848.5,857.85,780.0,799.2,604985
2024-04-04,820.0,820.0,766.0,811.35,226194
2024-04-05,812.0,815.0,781.5,787.25,142136
2024-04-08,796.75,826.6,790.0,819.55,277748
2024-04-09,829.75,846.55,786.5,791.7,129849
2024-04-10,805.95,810.0,756.1,770.45,163291
2024-04-12,770.45,785.0,755.0,761.45,92919
2024-04-15,752.0,779.0,725.0,757.2,104029
2024-04-16,750.0,795.05,750.0,794.8,202830
2024-04-18,794.0,797.0,755.1,756.2,349639
2024-04-19,718.4,740.0,718.4,718.4,265199
2024-04-22,708.0,750.0,690.0,734.45,215105
2024-04-23,748.7,762.0,725.0,733.15,127669
2024-04-24,748.95,748.95,720.0,726.85,96975
2024-04-25,726.85,760.0,716.0,748.7,101795
2024-04-26,749.85,760.0,735.0,756.75,155111
2024-04-29,771.9,794.55,769.6,794.55,146814
2024-04-30,808.7,815.65,792.0,807.4,150355
2024-05-02,810.05,835.5,794.55,828.75,161821
2024-05-03,834.0,835.0,799.0,819.55,147616
2024-05-06,820.0,839.3,780.0,835.15,194132
2024-05-07,841.0,842.0,793.4,797.0,164999
2024-05-08,793.7,826.5,758.0,820.55,127131
2024-05-09,819.9,827.0,788.0,794.95,163981
2024-05-10,804.95,807.95,780.0,784.7,75454
2024-05-13,784.7,795.0,751.0,784.8,113037
2024-05-14,787.0,822.6,786.0,818.55,122864
2024-05-15,824.0,830.95,804.0,813.55,99622
2024-05-16,815.0,840.0,803.0,835.5,142780
2024-05-17,844.4,877.25,842.0,877.25,145477
2024-05-18,921.1,921.1,899.9,919.9,169967
2024-05-21,919.9,920.5,873.9,891.8,248039
2024-05-22,902.25,929.3,872.2,909.6,228434
2024-05-23,916.0,955.05,902.4,916.7,272265
2024-05-24,870.9,870.9,870.9,870.9,60795
2024-05-27,827.35,827.35,827.35,827.35,49203
2024-05-28,786.0,786.0,786.0,786.0,41128
2024-05-29,746.7,746.7,746.7,746.7,46639
