date,open,high,low,close,volume
2023-12-26,211.2,212.7,208.8,211.6,307926
2023-12-27,211.7,216.3,211.1,213.3,475476
2023-12-28,215.0,215.0,207.3,207.85,789651
2023-12-29,208.85,214.5,208.5,211.0,805467
2024-01-01,211.5,212.45,210.25,210.85,259760
2024-01-02,211.05,211.8,207.7,208.85,420254
2024-01-03,207.3,213.6,207.3,212.85,544743
2024-01-04,213.2,218.9,213.2,218.3,1658002
2024-01-05,222.0,240.0,221.0,237.35,9688548
2024-01-08,241.9,243.95,234.8,236.7,2322801
2024-01-09,238.9,240.0,234.4,238.4,1125826
2024-01-10,236.75,239.4,232.0,236.95,611539
2024-01-11,236.1,238.8,233.4,234.4,727664
2024-01-12,234.8,246.0,234.8,241.3,2510469
2024-01-15,242.85,248.1,239.0,240.45,1424734
2024-01-16,240.7,242.35,233.0,235.85,484242
2024-01-17,233.0,233.0,226.0,226.85,699480
2024-01-18,226.7,234.85,219.55,232.3,1143647
2024-01-19,234.0,240.65,230.2,231.4,1057388
2024-01-20,232.95,242.7,232.15,234.05,1112533
2024-01-23,235.15,235.65,221.35,223.85,427620
2024-01-24,225.25,231.7,221.35,230.1,546612
2024-01-25,230.75,230.75,224.35,225.05,288011
2024-01-29,225.0,225.0,216.3,217.15,884924
2024-01-30,218.0,218.2,214.15,215.15,621882
2024-01-31,214.95,223.35,214.95,222.35,838489
2024-02-01,223.9,224.4,218.3,220.4,392670
2024-02-02,221.0,222.3,216.85,217.7,379773
2024-02-05,217.25,220.95,215.0,216.95,574923
2024-02-06,218.1,221.9,218.1,220.9,491554
2024-02-07,220.0,221.5,216.55,217.15,1351987
2024-02-08,218.3,220.0,213.6,214.55,486445
2024-02-09,215.0,220.5,210.15,218.6,1383930
2024-02-12,218.0,218.35,210.15,214.2,1734359
2024-02-13,218.55,222.3,212.9,218.8,1008554
2024-02-14,216.8,219.45,216.5,218.1,350553
2024-02-15,219.05,223.25,217.05,218.35,698682
2024-02-16,219.3,229.25,219.1,226.05,1072287
2024-02-19,229.0,229.85,222.5,224.65,1071497
2024-02-20,224.75,225.8,221.35,223.35,546971
2024-02-21,224.65,224.65,215.15,219.25,475355
2024-02-22,224.5,224.5,214.7,218.0,518416
2024-02-23,218.3,219.1,214.65,215.1,742555
2024-02-26,216.15,219.5,214.5,215.65,1153561
2024-02-27,217.8,224.8,215.75,219.6,1431381
2024-02-28,221.05,223.5,216.7,217.15,1032604
2024-02-29,218.25,220.8,216.35,218.3,547387
2024-03-01,219.4,227.0,219.3,223.15,969847
2024-03-02,223.4,225.9,222.8,224.75,97514
2024-03-04,226.0,226.35,220.65,222.05,495809
2024-03-05,222.05,225.0,219.65,223.9,1152847
2024-03-06,224.0,224.8,219.0,223.8,588768
2024-03-07,222.3,235.0,222.3,231.3,3258704
2024-03-11,232.85,235.0,224.5,225.2,1154509
2024-03-12,225.2,226.2,208.05,214.75,2067763
2024-03-13,215.75,215.9,204.05,207.3,1295072
2024-03-14,207.25,216.5,203.4,211.0,653138
2024-03-15,211.95,215.55,210.0,213.45,1092553
2024-03-18,214.55,227.5,214.4,226.4,1638075
2024-03-19,225.55,225.55,219.1,219.9,582761
2024-03-20,221.0,221.7,215.2,216.9,638405
2024-03-21,218.0,226.5,216.9,224.3,843182
2024-03-22,225.05,241.4,222.3,235.6,3030302
2024-03-26,235.6,249.95,231.8,244.75,4904677
2024-03-27,244.75,252.0,244.0,249.8,2686883
2024-03-28,250.0,252.65,244.25,246.45,831154
