date,open,high,low,close,volume
2023-12-26,167.0,167.0,162.9,163.55,1841114
2023-12-27,163.7,166.45,162.6,164.5,2746204
2023-12-28,165.4,170.0,165.1,168.5,3275307
2023-12-29,168.5,169.9,165.6,168.9,1324887
2024-01-01,171.5,171.9,168.8,170.8,2367444
2024-01-02,171.9,171.9,166.5,168.0,1924217
2024-01-03,168.0,170.0,165.75,167.3,1532030
2024-01-04,167.3,169.25,166.0,166.7,980821
2024-01-05,167.8,169.0,165.3,166.85,1029824
2024-01-08,167.35,167.9,162.85,163.65,1368590
2024-01-09,164.0,166.5,161.3,163.05,1779904
2024-01-10,164.3,165.6,163.0,165.1,1318964
2024-01-11,165.75,168.5,164.5,168.1,2272132
2024-01-12,168.3,170.3,167.4,168.4,3049510
2024-01-15,169.75,176.95,169.05,174.5,4418660
2024-01-16,175.0,175.95,171.45,173.2,1759715
2024-01-17,170.0,173.9,167.2,169.15,2150996
2024-01-18,169.0,173.25,165.1,171.85,3704925
2024-01-19,172.85,173.9,168.3,169.3,2641091
2024-01-20,170.2,170.95,169.1,169.85,853918
2024-01-23,176.4,188.6,175.05,182.65,23909478
2024-01-24,182.25,187.5,179.05,180.0,5051670
2024-01-25,181.1,186.0,178.5,180.25,2576029
2024-01-29,180.95,193.9,180.3,191.45,7051725
2024-01-30,192.7,195.0,190.45,192.05,3545170
2024-01-31,192.6,201.9,192.25,198.35,5377811
2024-02-01,199.0,199.5,193.2,198.4,2192146
2024-02-02,199.75,204.9,192.55,193.5,3235850
2024-02-05,193.9,194.9,185.5,188.95,1847864
2024-02-06,189.7,190.45,184.4,185.6,2485594
2024-02-07,189.0,189.15,182.6,184.9,1832479
2024-02-08,184.9,188.35,183.05,185.3,1307154
2024-02-09,186.5,186.75,178.1,183.2,1793794
2024-02-12,184.9,185.15,174.4,176.85,3151438
2024-02-13,176.0,178.6,172.0,177.65,1358306
2024-02-14,175.0,185.0,173.6,182.8,4920249
2024-02-15,184.6,187.1,182.4,185.95,5007242
2024-02-16,187.9,190.6,186.95,188.85,2543349
2024-02-19,190.0,190.0,182.5,183.0,2118643
2024-02-20,184.05,185.0,180.75,182.6,1565564
2024-02-21,181.2,184.15,180.4,182.1,1232786
2024-02-22,182.8,183.45,181.1,181.85,950489
2024-02-23,181.0,181.3,176.6,179.5,4460708
2024-02-26,179.95,181.0,177.0,178.6,1194323
2024-02-27,178.6,186.5,177.55,185.2,5525982
2024-02-28,186.7,187.5,184.0,185.85,2833611
2024-02-29,186.55,186.55,180.4,183.6,2175906
2024-03-01,184.45,186.9,183.7,186.45,1000127
2024-03-02,186.95,186.95,184.5,185.35,119608
2024-03-04,185.95,189.0,184.8,186.95,2134184
2024-03-05,185.0,186.8,180.4,184.85,3175358
2024-03-06,184.9,185.45,176.05,179.8,3787607
2024-03-07,181.45,181.45,177.0,177.85,1095465
2024-03-11,178.95,181.05,174.0,175.2,3802840
2024-03-12,176.0,179.5,173.2,175.45,2756826
2024-03-13,176.05,177.0,169.6,170.2,2712772
2024-03-14,170.15,180.5,166.2,179.4,2280132
2024-03-15,178.0,182.05,175.6,179.7,2544805
2024-03-18,179.7,179.7,175.85,176.55,2534654
2024-03-19,177.0,177.1,172.55,174.7,886823
2024-03-20,176.45,178.75,171.05,174.3,1969163
2024-03-21,175.5,177.4,174.35,176.05,1410038
2024-03-22,176.95,183.0,176.1,182.35,1922053
2024-03-26,182.35,185.7,177.6,181.95,1899868
2024-03-27,182.25,187.25,179.0,185.0,2206766
2024-03-28,185.25,187.0,181.3,182.7,1785577
2024-04-01,183.45,187.9,181.9,186.45,1294256
2024-04-02,189.0,189.5,184.3,185.85,1698146
2024-04-03,185.85,190.0,184.5,188.9,2898420
2024-04-04,190.5,194.8,187.95,190.15,3339655
2024-04-05,191.1,202.55,190.55,194.85,11163321
2024-04-08,196.0,197.95,190.2,193.65,2114456
2024-04-09,193.65,194.4,189.0,190.65,1250010
2024-04-10,191.8,194.5,191.1,192.65,1482300
2024-04-12,192.0,195.9,191.0,191.85,1026916
2024-04-15,188.0,191.9,185.5,188.65,1775663
2024-04-16,187.75,190.55,187.0,189.2,1526159
2024-04-18,188.5,193.75,187.3,188.55,1629135
2024-04-19,188.55,191.0,185.1,189.7,1392435
2024-04-22,189.85,195.0,189.15,194.25,1712504
2024-04-23,194.5,195.7,191.1,191.7,1064919
2024-04-24,193.45,193.45,188.6,189.6,1117537
2024-04-25,189.6,192.85,188.45,191.25,1267899
2024-04-26,191.8,193.7,190.5,191.2,1040882
2024-04-29,194.0,197.7,192.1,196.2,1726709
2024-04-30,197.95,209.3,192.7,203.95,8902540
2024-05-02,205.8,205.8,201.05,202.85,3244057
2024-05-03,205.2,208.0,201.15,203.05,2440817
2024-05-06,205.6,205.75,193.65,195.2,2381899
2024-05-07,194.5,195.15,182.8,186.65,5084372
2024-05-08,187.6,190.6,186.35,188.4,1294086
2024-05-09,188.6,191.45,185.2,187.9,2890701
2024-05-10,188.0,192.55,185.8,190.4,3183848
2024-05-13,191.0,195.0,180.0,187.2,9074284
2024-05-14,189.15,194.5,189.0,193.75,1711107
2024-05-15,194.9,200.0,193.75,197.65,1526875
2024-05-16,199.8,201.75,196.05,197.15,1605664
2024-05-17,198.25,200.0,197.0,198.0,1491860
2024-05-18,198.95,199.0,197.0,197.65,95073
2024-05-21,199.0,199.0,194.95,195.1,1697784
2024-05-22,195.95,198.0,194.35,196.8,1490242
2024-05-23,197.9,202.45,197.7,198.45,1224930
2024-05-24,198.45,199.6,195.45,196.65,987242
2024-05-27,198.0,200.9,196.2,197.15,1032120
2024-05-28,198.65,205.8,197.0,198.1,3640536
2024-05-29,198.6,198.6,195.5,196.55,1036768
2024-05-30,196.5,198.3,192.05,196.35,1628375
2024-05-31,196.35,199.0,193.5,197.1,2088526
2024-06-03,200.0,202.0,196.5,198.85,2510150
2024-06-04,198.9,199.0,164.1,177.0,3518372
2024-06-05,182.35,195.9,178.0,194.05,3173852
2024-06-06,195.05,200.75,195.05,198.3,3498108
2024-06-07,198.85,202.5,197.5,200.05,2158025
2024-06-10,202.39,218.0,201.0,215.1,16504470
2024-06-11,216.8,217.25,209.01,209.86,5085254
2024-06-12,211.5,215.8,206.55,207.64,3987150
2024-06-13,209.72,211.91,206.0,206.83,1725266
2024-06-14,207.53,209.0,205.8,208.28,1171542
2024-06-18,206.0,215.0,205.55,213.89,4794488
2024-06-19,214.0,216.2,212.0,214.82,3130927
2024-06-20,216.0,219.9,212.0,212.47,3899185
2024-06-21,213.9,213.9,209.0,210.08,1578355
2024-06-24,210.0,211.5,207.19,209.77,1135995
2024-06-25,211.8,213.43,206.1,206.69,1305427
2024-06-26,207.15,207.9,201.34,202.79,2040041
2024-06-27,203.9,204.71,200.05,200.31,1226579
2024-06-28,200.6,207.5,200.5,206.73,1833755
2024-07-01,207.9,212.07,205.4,207.05,2519148
2024-07-02,208.55,208.9,203.01,204.79,1220405
2024-07-03,205.15,208.1,202.31,206.17,1098421
2024-07-04,205.0,206.5,203.4,205.77,1008134
2024-07-05,205.0,205.7,201.86,202.77,1019923
