date,open,high,low,close,volume
2023-12-26,601.7,603.35,591.25,592.6,415728
2023-12-27,595.3,595.7,588.65,590.05,120963
2023-12-28,590.05,605.9,587.0,590.85,798808
2023-12-29,596.9,598.45,586.05,589.2,568937
2024-01-01,595.75,611.7,588.0,605.55,1043801
2024-01-02,605.55,607.25,596.2,601.5,186255
2024-01-03,604.55,604.55,596.0,597.05,249243
2024-01-04,600.0,605.0,589.05,590.7,349166
2024-01-05,596.0,607.4,591.75,604.3,617898
2024-01-08,611.0,619.7,607.05,612.25,1133773
2024-01-09,613.95,615.35,604.25,608.0,125067
2024-01-10,608.5,610.0,597.55,608.95,217912
2024-01-11,609.2,616.3,602.3,605.5,621819
2024-01-12,608.55,616.0,606.15,609.95,504228
2024-01-15,613.2,621.7,607.0,620.55,342633
2024-01-16,623.9,629.15,619.05,625.1,497437
2024-01-17,621.0,621.0,610.5,615.2,254396
2024-01-18,615.15,628.0,597.0,621.5,631267
2024-01-19,624.6,626.5,614.2,625.05,246701
2024-01-20,625.05,627.45,615.85,616.95,84475
2024-01-23,620.2,633.0,611.0,618.1,402037
2024-01-24,618.1,627.0,606.6,623.95,207490
2024-01-25,625.9,625.9,611.0,615.95,89124
2024-01-29,616.95,625.75,616.55,623.7,117685
2024-01-30,640.0,643.7,625.1,628.75,682302
2024-01-31,646.5,675.0,640.55,657.65,2894576
2024-02-01,664.05,667.5,643.55,660.8,458658
2024-02-02,670.7,670.7,658.9,666.2,463112
2024-02-05,669.7,669.7,649.6,652.2,338579
2024-02-06,654.9,665.95,654.05,659.1,180413
2024-02-07,660.0,665.0,650.0,653.25,144253
2024-02-08,672.1,685.0,660.0,660.65,973628
2024-02-09,660.95,671.25,650.0,658.85,377295
2024-02-12,657.35,670.0,637.0,655.0,331523
2024-02-13,657.0,675.0,641.3,672.7,324544
2024-02-14,660.0,699.0,652.7,695.65,668545
2024-02-15,699.85,704.0,684.0,689.0,492505
2024-02-16,687.0,689.1,666.7,668.55,278074
2024-02-19,672.1,675.6,659.55,667.4,180469
2024-02-20,667.4,670.85,650.0,655.3,259872
2024-02-21,656.1,663.9,652.0,655.15,137544
2024-02-22,658.6,671.45,652.25,663.55,178465
2024-02-23,666.85,680.45,663.85,676.75,247155
2024-02-26,680.3,680.3,665.35,671.05,174958
2024-02-27,673.6,700.65,672.15,697.6,1534063
2024-02-28,700.5,737.5,700.35,727.05,2910760
2024-02-29,727.0,730.0,701.15,726.65,784649
2024-03-01,727.0,728.05,711.15,714.7,266166
2024-03-02,714.7,724.9,714.25,720.95,17433
2024-03-04,724.3,737.0,705.05,730.1,409814
2024-03-05,730.1,730.1,713.3,723.95,163009
2024-03-06,727.55,727.55,697.65,700.3,428381
2024-03-07,700.5,715.35,693.9,702.2,233905
2024-03-11,711.3,769.5,708.45,748.4,4687316
2024-03-12,738.5,764.0,726.0,735.3,1560844
2024-03-13,733.2,742.0,684.55,689.7,578908
2024-03-14,700.95,709.5,681.05,685.3,886400
2024-03-15,685.25,691.2,661.6,665.6,452759
2024-03-18,668.95,684.85,662.1,675.8,327091
2024-03-19,680.3,680.3,658.05,662.1,156202
2024-03-20,665.35,669.2,649.0,654.4,117106
2024-03-21,657.8,670.45,657.8,663.25,478389
2024-03-22,666.6,680.0,661.0,672.25,575299
2024-03-26,675.4,681.4,667.3,673.3,147068
2024-03-27,676.55,688.95,674.05,679.6,857144
2024-03-28,679.6,699.2,675.0,694.25,270865
2024-04-01,705.0,723.0,690.25,719.4,194041
2024-04-02,713.5,741.95,712.35,735.0,232926
2024-04-03,734.0,740.05,725.0,728.7,108731
2024-04-04,768.0,838.85,755.55,769.75,18533865
2024-04-05,769.75,789.7,752.6,759.9,2439283
2024-04-08,764.3,768.95,747.0,753.95,580240
2024-04-09,756.8,761.5,743.2,757.35,412590
2024-04-10,760.0,769.8,753.0,764.4,353912
2024-04-12,762.45,763.95,742.4,746.7,300082
2024-04-15,738.0,738.7,701.0,704.1,934533
2024-04-16,704.1,716.5,697.55,701.3,357347
2024-04-18,704.85,711.55,699.3,701.3,346352
2024-04-19,693.0,711.6,692.05,696.85,423635
2024-04-22,703.0,740.0,700.0,737.05,1170539
2024-04-23,741.9,741.95,723.0,733.75,395954
2024-04-24,736.0,745.15,730.2,738.6,243287
2024-04-25,736.35,741.7,732.0,733.8,123173
2024-04-26,733.8,736.0,721.7,726.15,181877
2024-04-29,729.8,738.45,722.05,731.5,157612
2024-04-30,764.7,779.7,745.0,748.8,1764429
2024-05-02,750.75,750.75,736.7,745.6,140034
2024-05-03,749.5,755.0,733.1,751.9,258915
2024-05-06,757.9,757.9,731.6,752.0,207544
2024-05-07,738.9,749.2,736.0,740.35,340720
2024-05-08,755.5,769.8,733.0,737.0,1094782
2024-05-09,746.65,746.65,727.1,736.0,310093
2024-05-10,746.0,747.0,715.1,724.0,254093
2024-05-13,727.65,727.8,715.05,717.15,131691
2024-05-14,724.25,724.25,717.0,719.9,139756
2024-05-15,723.85,789.0,717.0,760.75,4321732
2024-05-16,763.3,805.65,761.35,779.6,2229692
2024-05-17,780.0,795.0,775.2,790.6,730350
2024-05-18,790.6,800.0,787.5,791.85,50418
2024-05-21,793.6,811.95,786.3,796.1,700817
2024-05-22,802.0,804.0,787.65,799.6,331923
2024-05-23,799.6,799.6,781.0,785.05,302122
2024-05-24,785.05,792.9,777.3,780.35,122430
2024-05-27,780.9,787.95,766.9,772.3,253467
2024-05-28,772.0,779.0,753.5,758.35,200731
2024-05-29,758.35,768.75,754.6,760.15,154925
2024-05-30,760.45,765.9,751.55,756.6,302927
2024-05-31,761.0,761.35,736.3,738.5,171209
2024-06-03,784.0,784.0,755.0,775.0,350123
2024-06-04,775.0,779.2,671.05,696.9,477482
2024-06-05,730.0,744.25,699.2,719.9,1181324
2024-06-06,725.05,784.5,725.05,770.85,713490
2024-06-07,775.0,781.6,764.7,768.35,198873
2024-06-10,814.8,829.0,791.0,809.05,3321766
2024-06-11,815.35,833.95,810.85,817.75,1135256
2024-06-12,818.0,840.0,813.9,827.85,549077
2024-06-13,832.0,871.2,826.5,868.6,1736259
2024-06-14,868.6,947.8,868.0,935.5,4091712
2024-06-18,937.0,944.0,917.55,932.1,760261
2024-06-19,929.95,929.95,888.0,892.9,901378
2024-06-20,898.95,898.95,868.6,872.5,442354
2024-06-21,877.7,877.7,852.1,868.45,615348
2024-06-24,883.85,883.85,857.0,876.15,540329
2024-06-25,878.35,878.35,852.6,857.25,219743
2024-06-26,861.8,868.05,853.65,863.4,143666
2024-06-27,938.0,950.0,883.5,893.6,3784864
2024-06-28,905.0,905.0,880.3,886.9,379432
2024-07-01,889.75,900.4,877.85,883.95,315953
2024-07-02,884.0,906.85,874.3,902.25,337841
2024-07-03,942.9,968.8,917.05,921.2,6040700
2024-07-04,934.9,941.95,914.35,922.75,1207749
2024-07-05,923.5,927.4,897.0,900.65,726736
2024-07-08,910.45,910.55,892.0,899.15,360522
2024-07-09,900.75,909.9,894.3,906.6,270707
2024-07-10,907.0,909.95,855.0,872.85,1227454
2024-07-11,874.0,886.2,864.0,870.05,601381
2024-07-12,870.1,884.5,867.35,871.2,475198
2024-07-15,880.0,888.0,869.6,886.15,228776
2024-07-16,887.0,899.7,882.0,887.55,269460
2024-07-18,930.0,940.0,881.05,891.3,4257096
2024-07-19,891.3,899.0,862.8,868.0,363744
2024-07-22,860.0,886.6,853.8,876.55,233449
2024-07-23,883.8,884.45,828.0,880.5,328782
2024-07-24,885.1,899.6,871.5,885.5,875537
2024-07-25,888.0,904.7,876.15,884.0,404813
2024-07-26,884.0,891.0,874.5,880.05,655582
2024-07-29,890.0,905.4,870.05,874.15,503430
2024-07-30,877.9,890.5,872.0,885.05,630729
2024-07-31,889.75,929.0,885.0,925.35,1816568
2024-08-01,929.35,954.45,900.5,906.85,1059238
2024-08-02,900.0,900.0,878.4,882.3,264603
2024-08-05,865.55,865.55,811.15,827.65,934351
2024-08-06,841.55,847.25,821.3,829.9,507024
2024-08-07,839.7,857.0,830.5,849.9,261230
2024-08-08,849.9,859.0,838.45,853.05,261522
2024-08-09,851.1,855.7,828.1,833.45,388418
2024-08-12,833.85,847.2,825.4,827.65,186723
2024-08-13,836.0,838.5,821.5,828.5,285709
2024-08-14,832.25,832.25,810.0,812.5,137662
2024-08-16,815.0,823.35,810.5,817.1,298225
2024-08-19,819.95,834.7,818.45,825.35,277807
2024-08-20,833.0,847.1,832.15,843.35,316981
2024-08-21,843.35,848.65,837.2,846.2,202134
2024-08-22,851.8,851.8,826.0,829.35,535734
2024-08-23,832.95,844.7,822.05,839.9,561082
2024-08-26,888.0,919.0,850.0,854.05,3909683
2024-08-27,862.7,870.5,843.35,864.1,671497
2024-08-28,862.0,871.0,854.8,868.05,259844
2024-08-29,890.0,954.0,881.8,900.75,20549183
2024-08-30,909.95,969.0,890.3,947.35,3543477
2024-09-02,956.0,959.9,920.8,926.0,1231376
2024-09-03,928.15,936.4,924.75,928.1,398939
2024-09-04,928.45,942.2,926.0,932.1,523215
2024-09-05,933.0,1002.8,932.15,987.75,7622182
2024-09-06,1037.05,1040.0,987.15,992.85,6147714
2024-09-09,996.0,996.0,957.2,977.0,774391
2024-09-10,982.3,989.0,975.0,980.75,556732
2024-09-11,978.0,978.7,950.0,952.65,373487
2024-09-12,956.0,998.0,956.0,995.65,1706995
2024-09-13,995.65,998.4,978.0,993.25,506343
2024-09-16,988.9,997.3,975.0,978.25,240776
2024-09-17,982.95,987.7,963.15,984.6,350997
2024-09-18,985.0,1021.1,968.65,1017.0,1938032
2024-09-19,1030.0,1031.85,974.9,986.15,866070
2024-09-20,978.95,978.95,935.05,941.25,1860651
2024-09-23,970.0,975.0,938.7,945.1,1433380
2024-09-24,950.0,993.25,942.8,982.75,1783692
2024-09-25,985.05,1029.9,985.05,1018.65,2682353
2024-09-26,1015.85,1037.55,1002.75,1022.45,1389792
2024-09-27,1021.9,1032.0,1004.6,1025.1,607205
2024-09-30,1023.0,1068.0,1018.05,1038.55,2263353
2024-10-01,1036.55,1061.0,1026.1,1050.75,657374
2024-10-03,1022.0,1043.45,991.5,1023.45,984536
2024-10-04,1032.5,1039.0,991.0,1032.25,781300
2024-10-07,1025.5,1026.65,979.4,987.9,591565
2024-10-08,980.0,1019.9,968.15,1013.15,545411
2024-10-09,1018.5,1027.5,1003.1,1007.35,473009
2024-10-10,1023.05,1024.75,1007.05,1017.45,330317
2024-10-11,1016.7,1019.95,996.0,998.7,325602
2024-10-14,1003.0,1016.0,993.65,1009.15,327266
